"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.rougier-ple.fr/posca-1315.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Marqueur POSCA feutre POSCA pas cher achat unité malette Rougier & Plé","70","661","POSCA sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","108","651","","0","Posca","5","","0","Feutre Posca PC-5BR pointe brush - Uni","38","Mallette Posca Doodle 20 Marqueurs Peinture - Uni","49","","","","https://www.rougier-ple.fr/posca-1315.r.html","","","","","","137323","36458","36458","13,966","","2050","732","2,801","94,178","Très facile","8,107","1","0","","14","12","0","4,320","741","599","0","8","8","0","","","","","844f182aa99646e2f603bf1c21b373bd","2,664","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/posca-1315.r.html","2026-03-05 16:58:56"
"https://www.rougier-ple.fr/materiel-architecture.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Matériel architecture chez Rougier & Plé","40","353","MATÉRIEL ARCHITECTURE sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","124","777","","0","","0","","0","Carton plume 10mm classique - Canson","36","Carton plume 5mm classique - Canson","35","","","","https://www.rougier-ple.fr/materiel-architecture.r.html","https://www.rougier-ple.fr/materiel-architecture.r.html?page=2","","","","","152993","40024","40024","15,332","","1843","558","3,303","100,000","Très facile","6,749","1","0","","281","278","0","100,000","421","272","0","7","7","0","","","","","68365ae4e637596024387075641994f8","0,349","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/materiel-architecture.r.html","2026-03-05 16:58:59"
"https://www.rougier-ple.fr/ciseaux-colle.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Ciseaux, Colle, Kit Collage pour enfant | Rougier&Plé<br type=""_moz"" />","71","459","CISEAUX sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","110","663","","0","Ciseaux Enfant Colle Enfant","27","","0","Lot de masking tape Moutons et fleurs 5 m Saute-mouton 2 pcs - Artemio","70","Lot de masking tape Poules et œufs 5 m Saute-mouton 2 pcs - Artemio","67","","","","https://www.rougier-ple.fr/ciseaux-colle.r.html","https://www.rougier-ple.fr/ciseaux-colle.r.html?page=2","","","","","127226","35935","35935","13,766","","1774","554","3,202","86,890","Facile","8,259","1","0","","406","278","0","100,000","560","265","0","7","7","0","","","","","23ab73941b73b8e972f0cbe35d6a3893","1,686","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/ciseaux-colle.r.html","2026-03-05 16:58:59"
"https://www.rougier-ple.fr/moule-resine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Moule, Plaque de texture chez Rougier & Plé","43","388","MOULE sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","108","653","","0","Moule et résine","15","","0","Moule Bougie Papillon de nuit - Graine Créative","47","Moule Bougie Bouche - Graine Créative","37","","","","https://www.rougier-ple.fr/moule-resine.r.html","https://www.rougier-ple.fr/moule-resine.r.html?page=2","","","","","124311","34530","34530","13,228","","1803","548","3,290","90,367","Très facile","8,559","1","0","","405","278","0","100,000","560","265","0","7","7","0","","","","","874362737f5e17adcb98e08c5645f9db","1,819","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/moule-resine.r.html","2026-03-05 16:58:59"
"https://www.rougier-ple.fr/presse.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Presse - Rougier & Plé","22","195","","0","0","","0","Shopping Presse","15","Contact Presse","14","Sylvie Peron - Service Marketing Tél. 01 79 41 73 80 – sylvie.peron@rougieretple.fr","83","Sylvie Peron - Service Marketing Tél. 01 79 41 73 80 – sylvie.peron@rougieretple.fr","83","","","","https://www.rougier-ple.fr/presse.r.html","","","","","","65163","18986","18986","7,273","","655","263","2,490","63,652","Normal","6,753","1","0","","278","278","0","100,000","261","220","0","7","7","0","","","","","619f5e53fc4e53a8cc6c5688e0d26d57","0,106","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/presse.r.html","2026-03-05 16:59:01"
"https://www.rougier-ple.fr/magasins.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Nos magasins Artéïs, Artpro, Color'i, Graphigro et Rougier & Plé","64","557","Retrouvez les adresses, horaires d'ouverture et actualités du réseau des 50 magasins du groupe Rougier & Plé.","109","690","","0","Nos Magasins Beaux arts & Loisirs créatifs Magasins d'art","57","","0","Localisez un magasin en utilisant le menu ci-dessous :","54","Localisez un magasin en utilisant la carte ci-dessous :","55","","","","https://www.rougier-ple.fr/magasins.r.html","","","","","","79805","26784","26784","10,260","","759","269","2,822","62,525","Normal","6,328","1","0","","561","278","0","100,000","261","220","0","7","7","0","","","","","65ce2ae416cb8f30650c559f3d3a655e","0,070","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/magasins.r.html","2026-03-05 16:59:01"
"https://www.rougier-ple.fr/objets-decorer-bois-papier-mache.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Objets à décorer - Support à décorer - Rougier & Plé","52","452","OBJETS À DÉCORER sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","119","735","","0","Objets et supports à décorer","28","","0","Étoile Plastique Cristal 8 cm - Graine Créative","47","Panier à oeufs en papier mâché - Décopatch","42","","","","https://www.rougier-ple.fr/objets-decorer-bois-papier-mache.r.html","https://www.rougier-ple.fr/objets-decorer-bois-papier-mache.r.html?page=2","","","","","132827","37515","37515","14,371","","1913","564","3,392","97,786","Très facile","8,196","1","0","","405","278","0","100,000","563","268","0","7","7","0","","","","","829220b91d4ad786490b7e21c046656e","1,495","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/objets-decorer-bois-papier-mache.r.html","2026-03-05 16:59:00"
"https://www.rougier-ple.fr/library/layer/menu_item_3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","14121","14121","14121","5,409","","0","","","","","0,000","1","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,024","Thu, 28 Nov 2013 10:27:23 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/library/layer/menu_item_3.png","2026-03-05 16:59:01"
"https://www.rougier-ple.fr/crea-1257.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Créa achat en ligne - Vente produits Créa pas cher - Rougier & Plé","66","574","CRÉA sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","107","641","","0","Créa","4","","0","Cadre en bois Gaëlle 20 blanc + passe-partout - Créa","52","Cadre en bois Gaëlle 20 Noir + passe-partout - Créa","51","","","","https://www.rougier-ple.fr/crea-1257.r.html","https://www.rougier-ple.fr/crea-1257.r.html?page=2","","","","","145878","38597","38597","14,786","","2128","761","2,796","98,923","Très facile","7,721","1","0","","13","12","0","4,320","756","606","0","7","7","0","","","","","c8d6471d2ce43e69d26e59e194f34050","2,514","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/crea-1257.r.html","2026-03-05 16:58:59"
"https://www.rougier-ple.fr/library/pictures/footer/rea_paiement-securise-2025.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4773","4773","4773","1,828","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,019","Tue, 13 May 2025 16:29:08 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/library/pictures/footer/rea_paiement-securise-2025.png","2026-03-05 16:59:02"
"https://www.rougier-ple.fr/crayon-porte-mine-mine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Achat crayon à papier - Vente mine et porte-mine pas cher - Rougier&Plé","71","635","CRAYON sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","109","661","","0","Crayon, porte-mine et mine","26","","0","Porte-mine MONO graph 0,7 mm Rose néon - Tombow","47","Porte-mine MONO graph 0,7 mm Vert néon - Tombow","47","","","","https://www.rougier-ple.fr/crayon-porte-mine-mine.r.html","https://www.rougier-ple.fr/crayon-porte-mine-mine.r.html?page=2","","","","","128619","35900","35900","13,753","","1825","575","3,174","88,928","Facile","8,429","1","0","","404","278","0","100,000","564","269","0","7","7","0","","","","","d6f3cad7f7f8ac138229080b89052232","1,802","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/crayon-porte-mine-mine.r.html","2026-03-05 16:59:00"
"https://www.rougier-ple.fr/library/pictures/home_page/h2/encarts-bas-site-mag.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","26773","26773","26773","10,256","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,074","Tue, 04 Feb 2025 17:20:10 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/library/pictures/home_page/h2/encarts-bas-site-mag.jpg","2026-03-05 16:59:02"
"https://www.rougier-ple.fr/pastel.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Peinture pastel - Crayon pastel - Rougier & Plé","47","404","Pastel : 
				Fournitures et matériel du rayon 
				Pastel 
				avec Rougier & Plé pour vos loisirs créatifs et Beaux-Arts.","126","653","","0","Pastel","6","","0","Matières","8","Supports","8","","","","https://www.rougier-ple.fr/pastel.r.html","","","","","","76131","24073","24073","9,222","","1505","373","4,035","71,989","Assez facile","12,611","1","0","","283","278","0","100,000","277","236","0","7","7","0","","","","","d7017061a66b12ccdd03de0a06fdc52e","0,521","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/pastel.r.html","2026-03-05 16:59:02"
"https://www.rougier-ple.fr/plan-du-site.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Plan du site – Rougier & Plé","28","245","Retrouvez sur notre plan du site l’accès à l’ensemble des rayons de la boutique en ligne Rougier & Plé.","103","636","","0","Plan du site","12","","0","Catalogue produit","17","CATALOGUE","9","","","","https://www.rougier-ple.fr/plan-du-site.r.html","","","","","","367476","77806","77806","29,806","","5537","1753","3,159","92,107","Très facile","7,825","1","0","","278","278","0","100,000","1695","1610","0","7","7","0","","","","","32df1f9e07895d41b2e6a847e46677f6","0,490","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/plan-du-site.r.html","2026-03-05 16:59:02"
"https://www.rougier-ple.fr/calligraphie.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Vente matériel calligraphie Arabe, Chinoise, Japonaise pas cher","63","560","Calligraphie : 
				Fournitures et matériel du rayon 
				Calligraphie 
				avec Rougier & Plé pour vos loisirs créatifs et Beaux-Arts.","138","724","","0","Calligraphie","12","","0","Matières","8","Supports","8","","","","https://www.rougier-ple.fr/calligraphie.r.html","","","","","","71447","21902","21902","8,390","","1077","322","3,345","66,603","Normal","9,964","1","0","","280","278","0","100,000","274","230","0","7","7","0","","","","","90285a5961b8864f23b9da6477704048","1,145","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/calligraphie.r.html","2026-03-05 16:59:02"
"https://www.rougier-ple.fr/paiement-securise.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Paiement Sécurisé - Rougier & Plé","33","299","","0","0","","0","Un paiement en toute sécurité sur rougier-ple.fr","48","","0","","0","","0","","","","https://www.rougier-ple.fr/paiement-securise.r.html","","","","","","67199","20592","20592","7,888","","1001","306","3,271","66,600","Normal","9,848","1","0","","556","278","0","100,000","261","220","0","7","7","0","","","","","92b1286084f1031b3f52955adabfa51","0,110","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/paiement-securise.r.html","2026-03-05 16:59:03"
"https://www.rougier-ple.fr/library/pictures/home_page/h2/Encarts-T2S-Home-Nouveautes-2026.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","20133","20133","20133","7,713","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,060","Tue, 06 Jan 2026 15:25:43 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/library/pictures/home_page/h2/Encarts-T2S-Home-Nouveautes-2026.jpg","2026-03-05 16:59:04"
"https://www.rougier-ple.fr/porte-mine-etui-mine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Porte-mine et étui ou assortiment de mine pour le dessin chez Rouger-Plé","72","649","PORTE-MINE sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","113","688","","0","Crayon esquisse, Mine de plomb, Mine pour porte-mine, Porte-craie, Porte-mine ...","81","","0","Porte crayon pastel - Sennelier","31","Porte-mine MONO graph 0,7 mm Rose néon - Tombow","47","","","","https://www.rougier-ple.fr/porte-mine-etui-mine.r.html","https://www.rougier-ple.fr/porte-mine-etui-mine.r.html?page=2","","","","","127618","35342","35342","13,539","","1764","563","3,133","92,198","Très facile","8,109","1","0","","403","278","0","100,000","561","266","0","7","7","0","","","","","aa55167930c914c8004a36c63551b6b2","1,522","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/porte-mine-etui-mine.r.html","2026-03-05 16:59:02"
"https://www.rougier-ple.fr/sac-de-transport-carton-dessin-tube.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Sac de transport, Carton à dessin, Tube","39","347","SAC DE TRANSPORT sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","119","738","","0","Sac de transport, Carton à dessin, Tube","39","","0","Carton à dessin brut 37 x 52 cm - Canson","40","Sac artiste 76 x 62 x 6 cm Anses rouges - Rougier&Plé","53","","","","https://www.rougier-ple.fr/sac-de-transport-carton-dessin-tube.r.html","","","","","","124493","34722","34722","13,301","","1870","551","3,394","89,112","Facile","8,999","1","0","","405","278","0","100,000","555","263","0","7","7","0","","","","","978b0febb862b85ecb45a2616c11691d","1,767","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/sac-de-transport-carton-dessin-tube.r.html","2026-03-05 16:59:02"
"https://www.rougier-ple.fr/reception.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Réception chez Rougier & Plé","28","259","RÉCEPTION sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","112","681","","0","","0","","0","Pollen - 25 cartes rectangulaires triptyques 16 x 16 cm - Vert jade - Pollen","76","Carte faire-part 75 x 100 mm Bleu lavande 20 pcs - Pollen","57","","","","https://www.rougier-ple.fr/reception.r.html","https://www.rougier-ple.fr/reception.r.html?page=2","","","","","139625","36265","36265","13,892","","1620","501","3,234","98,952","Très facile","6,581","1","0","","558","278","0","100,000","415","266","0","7","7","0","","","","","4cd97833783efd279244365f816d4f00","0,132","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/reception.r.html","2026-03-05 16:59:04"
"https://www.rougier-ple.fr/trousse-2996.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Trousse Legami, Tann's et Kickers sur Rougier&Plé","49","450","TROUSSE sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","110","667","","0","Trousse","7","","0","Trousse peluche Diddl Classique - Diddl et ses amis","51","Trousse peluche 3D Diddl Deluxe - Diddl et ses amis","51","","","","https://www.rougier-ple.fr/trousse-2996.r.html","https://www.rougier-ple.fr/trousse-2996.r.html?page=2","","","","","126344","34953","34953","13,390","","1779","557","3,194","86,608","Facile","8,414","1","0","","405","278","0","100,000","563","267","0","7","7","0","","","","","ea33a589dd1219165f96ac5e4758abbc","1,432","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/trousse-2996.r.html","2026-03-05 16:59:03"
"https://www.rougier-ple.fr/restauration.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Matériaux et outils pour la Vannerie Cannage et Rempaillage Ebenisterie Restauration meuble ancien","98","888","Ebenisterie : 
				Fournitures et matériel du rayon 
				Ebenisterie 
				avec Rougier & Plé pour vos loisirs créatifs et Beaux-Arts.","136","715","","0","Restauration de meuble","22","","0","Matières","8","Supports","8","","","","https://www.rougier-ple.fr/restauration.r.html","","","","","","70260","21425","21425","8,208","","959","303","3,165","68,298","Normal","8,853","1","0","","279","278","0","100,000","271","230","0","7","7","0","","","","","6d96657675f8a137552eec36f40e8c2c","0,303","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/restauration.r.html","2026-03-05 16:59:04"
"https://www.rougier-ple.fr/library/css/img/encart_layer3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4503","4503","4503","1,725","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,063","Thu, 14 Nov 2013 09:58:36 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/library/css/img/encart_layer3.png","2026-03-05 16:59:05"
"https://www.rougier-ple.fr/library/pictures/footer/Tiktko-Footer.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","6496","6496","6496","2,488","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,057","Tue, 28 Mar 2023 09:01:35 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/library/pictures/footer/Tiktko-Footer.png","2026-03-05 16:59:05"
"https://www.rougier-ple.fr/papier-reliure.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Papier reliure","14","117","PAPIER RELIURE sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","117","712","","0","Papier reliure","14","","0","Papier Toile du Marais 68,5 x 50 cm - Esprit Papier","51","Papier PVC Zafiro 50 x 70 cm 200 g/m² - Esprit Papier","53","","","","https://www.rougier-ple.fr/papier-reliure.r.html","https://www.rougier-ple.fr/papier-reliure.r.html?page=2","","","","","126337","34551","34551","13,236","","1947","542","3,592","94,430","Très facile","8,839","1","0","","405","278","0","100,000","561","266","0","7","7","0","","","","","db712f0ea759d8e6532db8a9f411b9ea","1,348","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/papier-reliure.r.html","2026-03-05 16:59:04"
"https://www.rougier-ple.fr/library/pictures/home_page/h2/bandeau-marques-titre.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","14958","14958","14958","5,730","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,057","Tue, 01 Apr 2025 14:09:54 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/library/pictures/home_page/h2/bandeau-marques-titre.jpg","2026-03-05 16:59:06"
"https://www.rougier-ple.fr/herbier-jeu-exploration.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Herbier, Presse-fleur, Globe terrestre, Jumelles, Loupe | RougieréPlé","69","595","HERBIER sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","110","662","","0","Herbier, Jeu d'exploration","26","","0","Pots avec Graines 6 pcs - MGM","29","Jardinière 4 Plantes Aromatiques - MGM","38","","","","https://www.rougier-ple.fr/herbier-jeu-exploration.r.html","","","","","","97791","29517","29517","11,307","","1474","476","3,097","80,982","Facile","9,168","1","0","","407","278","0","100,000","460","239","0","7","7","0","","","","","5a25426a2c118a52d341c1a155bed74d","1,350","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/herbier-jeu-exploration.r.html","2026-03-05 16:59:04"
"https://www.rougier-ple.fr/stylo-stylo-plume.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Stylo, stylo plume","18","156","STYLO sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","108","648","","0","Stylo et Stylo plume","20","","0","Feutre Permanent Joy 1 mm 3 pcs Noir - Cricut","45","Feutre Permanent Joy 1 mm 3 couleurs - Cricut","45","","","","https://www.rougier-ple.fr/stylo-stylo-plume.r.html","https://www.rougier-ple.fr/stylo-stylo-plume.r.html?page=2","","","","","141273","38895","38895","14,900","","1974","592","3,334","96,179","Très facile","7,933","1","0","","405","278","0","100,000","563","268","0","7","7","0","","","","","e26475dfeba8a8351b1b830090c1b3fb","1,679","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/stylo-stylo-plume.r.html","2026-03-05 16:59:05"
"https://www.rougier-ple.fr/accessoire-encadrement.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Accessoire Encadrement","22","221","ACCESSOIRE ENCADREMENT sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","125","794","","0","Accessoires Encadrement","23","","0","Agrafes pour encadrement 8 mm 2400 pcs","38","Agrafeuse encadrement","21","","","","https://www.rougier-ple.fr/accessoire-encadrement.r.html","https://www.rougier-ple.fr/accessoire-encadrement.r.html?page=2","","","","","127001","35404","35404","13,563","","1849","562","3,290","93,365","Très facile","8,415","1","0","","404","278","0","100,000","561","266","0","7","7","0","","","","","637b54930bead5e1a6d1f09c3ce39e05","1,861","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/accessoire-encadrement.r.html","2026-03-05 16:59:05"
"https://www.rougier-ple.fr/feutre-marqueur.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Marqueur pas cher - Vente malette marqueurs  - Rougier & Plé","60","540","FEUTRE sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","109","656","","0","Feutre et marqueur","18","","0","Feutre peinture Acrylic marker 4 mm ronde - Pébéo","49","Feutre Acrylic Marker Pointe large 5 - 15 mm - Pébéo","52","","","","https://www.rougier-ple.fr/feutre-marqueur.r.html","https://www.rougier-ple.fr/feutre-marqueur.r.html?page=2","","","","","138156","37814","37814","14,486","","1977","597","3,312","92,771","Très facile","8,386","1","0","","405","278","0","100,000","564","269","0","7","7","0","","","","","a6a538878cf9ac4f9d64321ebb139398","1,490","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/feutre-marqueur.r.html","2026-03-05 16:59:06"
"https://www.rougier-ple.fr/VAD/resources/js/jquery/box.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2018","2018","2018","0,773","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,059","Thu, 16 Feb 2023 14:21:10 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/VAD/resources/js/jquery/box.js","2026-03-05 16:59:07"
"https://www.rougier-ple.fr/les-marques/charbonnel.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Encre Charbonnel par Lefranc Bourgeois - Rougier&Plé","52","482","CHARBONNEL sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","113","697","","0","Charbonnel Lefranc Bourgeois","28","","0","Encre Charbonnel taille douce 200 ml noire Luxe C - Lefranc Bourgeois","69","Encre Charbonnel Aqua Wash 60 ml - Lefranc Bourgeois","52","","","","https://www.rougier-ple.fr/les-marques/charbonnel.r.html","","","","","","106783","29822","29822","11,424","","1780","651","2,734","87,758","Facile","9,252","1","1","","12","11","0","3,960","646","575","0","7","7","0","","","","","a55960e1b31dd8e2457595bb557926ef","2,556","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/les-marques/charbonnel.r.html","2026-03-05 16:59:05"
"https://www.rougier-ple.fr/livre.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Livres créatifs enfant, Livres de coloriage et gommettes |Rougier&Plé","69","608","LIVRE ENFANT sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","115","700","","0","Livre enfant dessin, peinture","29","","0","Mes grandes gomettes repositionnables Pâques - Hemma","52","Mes cuties colos Joyeuses Pâques - Hemma","40","","","","https://www.rougier-ple.fr/livre.r.html","https://www.rougier-ple.fr/livre.r.html?page=2","","","","","132123","36715","36715","14,065","","1882","583","3,228","89,605","Facile","8,310","1","0","","407","278","0","100,000","563","268","0","7","7","0","","","","","c0ad1c83611e3a7aeba0b01111435b83","1,780","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/livre.r.html","2026-03-05 16:59:06"
"https://www.rougier-ple.fr/library/css/img/BigMenu-2026-DestockageEnfant.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5752","5752","5752","2,203","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,070","Mon, 02 Mar 2026 10:17:17 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/library/css/img/BigMenu-2026-DestockageEnfant.jpg","2026-03-05 16:59:08"
"https://www.rougier-ple.fr/cadre-sous-verre.r.html","text/html;charset=UTF-8","200","OK","Indexable","","Cadre Sous-Verre - cadres pas cher - Rougier & Plé","50","445","CADRE sur Rougier & Plé : 50 000 articles de loisirs créatifs et beaux arts sur notre site de vente en ligne","108","650","","0","Cadre et Sous-verre","19","","0","Cadre Vitrine XXL Brut + Passe-partout - Rougier&Plé","52","Cadre Vitrine XXL Blanc + Passe-partout - Rougier&Plé","53","","","","https://www.rougier-ple.fr/cadre-sous-verre.r.html","https://www.rougier-ple.fr/cadre-sous-verre.r.html?page=2","","","","","128638","35520","35520","13,607","","1729","548","3,155","92,659","Très facile","7,942","1","0","","682","278","0","100,000","561","266","0","7","7","0","","","","","c9044e706806ecb91d26d2b19a9dd7e4","1,584","","","","","fr","1.1","","","","","","https://www.rougier-ple.fr/cadre-sous-verre.r.html","2026-03-05 16:59:07"
"https://www.rougier-ple.fr/library/pictures/home_page/h2/Encarts-T2S-Home-Bons-Plans-2026.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","88132","88132","88132","33,762","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,018","Mon, 05 Jan 2026 15:57:35 GMT","","","","","1.1","","","","","","https://www.rougier-ple.fr/library/pictures/home_page/h2/Encarts-T2S-Home-Bons-Plans-2026.png","2026-03-05 16:59:09"
