"Adresse","Occurrences","Indexabilité","Statut d'indexabilité","Élément de lien en version canonique 1","Version canonique HTTP","Meta Robots 1","Balise X-Robots 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1"
"https://www.oppy.ai/drive-to-store/","1","Non indexable","Canonisé","https://opportunity-crm.com/drive-to-store/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/chatbot-support-client/","1","Non indexable","Canonisé","https://www.opportunity-crm.com/chatbot-support-client/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/voice-commerce/","1","Indexable","","https://www.oppy.ai/voice-commerce/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/category/categorie-marketing-relationnel/categorie-rcs/","1","Indexable","","https://www.oppy.ai/category/categorie-marketing-relationnel/categorie-rcs/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://www.oppy.ai/category/categorie-marketing-relationnel/categorie-rcs/page/2/","","",""
"https://www.oppy.ai/category/categorie-joignabilite/","1","Indexable","","https://www.oppy.ai/category/categorie-joignabilite/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/rg/","1","Non indexable","Canonisé","https://opportunity-crm.com/rg/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/exemple-message-marketing/","1","Indexable","","https://www.oppy.ai/exemple-message-marketing/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/category/fidelisation-client/","1","Indexable","","https://www.oppy.ai/category/fidelisation-client/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/blog/page/4/","1","Non indexable","Canonisé","https://www.opportunity-crm.com/blog/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/category/categorie-experience-client/","1","Indexable","","https://www.oppy.ai/category/categorie-experience-client/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://www.oppy.ai/category/categorie-experience-client/page/2/","","",""
"https://www.oppy.ai/category/chatbot/","1","Indexable","","https://www.oppy.ai/category/chatbot/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/ia-conversationnelle-retail/","1","Indexable","","https://www.oppy.ai/ia-conversationnelle-retail/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/rendez-vous-ia/","1","Non indexable","Canonisé","https://opportunity-crm.com/rendez-vous-ia/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/author/anaelle-boulard2gmail-com/","0","Non indexable","noindex","","","noindex, follow","","","","",""
"https://www.oppy.ai/category/categorie-marketing-relationnel/","1","Indexable","","https://www.oppy.ai/category/categorie-marketing-relationnel/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","https://www.oppy.ai/category/categorie-marketing-relationnel/page/2/","","",""
"https://www.oppy.ai/quality-monitoring-definition/","1","Non indexable","Canonisé","https://oppy.ai/quality-monitoring-definition/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://oppy.ai/gestion-des-cookies/","1","Non indexable","Canonisé","https://oppycx.com/gestion-des-cookies/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://oppy.ai/","1","Non indexable","Canonisé","https://opportunity-crm.com/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://oppy.ai/politique-de-confidentialite/","1","Non indexable","Canonisé","https://oppycx.fr/politique-de-confidentialite/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/agent-vocal-ia/","1","Indexable","","https://www.oppy.ai/agent-vocal-ia/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/relation-client-omnicanale/","1","Indexable","","https://www.oppy.ai/relation-client-omnicanale/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/rcs-marketing/","1","Indexable","","https://www.oppy.ai/rcs-marketing/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/ia-relation-client/","1","Non indexable","Canonisé","https://oppycx.com/ia-relation-client/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/e-commerce-marketing-conversationnel/","1","Non indexable","Canonisé","https://oppycx.com/e-commerce-marketing-conversationnel/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/ia-conversationnelle/","1","Non indexable","Canonisé","https://www.oppycx.com/ia-conversationnelle/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/automatiser-relation-client/","1","Non indexable","Canonisé","https://opportunity-crm.com/automatiser-relation-client/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/prospection-telephonique/","1","Indexable","","https://www.oppy.ai/prospection-telephonique/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/communication-commerciale/","1","Indexable","","https://www.oppy.ai/communication-commerciale/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/anticiper-les-besoins-des-clients/","1","Non indexable","Canonisé","https://oppycx.com/anticiper-les-besoins-des-clients/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/experience-client-e-commerce/","1","Indexable","","https://www.oppy.ai/experience-client-e-commerce/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/chatbot-e-commerce/","1","Indexable","","https://www.oppy.ai/chatbot-e-commerce/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/conseillers-agent-ia-vocal/","1","Non indexable","Canonisé","https://opportunity-crm.com/conseillers-agent-ia-vocal/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/generer-leads-whatsapp/","1","Indexable","","https://www.oppy.ai/generer-leads-whatsapp/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/rcs-messaging-acquisition-client/","1","Non indexable","Canonisé","https://oppy.ai/rcs-messaging-acquisition-client/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://oppy.ai/category/categorie-acquisition/","1","Indexable","","https://oppy.ai/category/categorie-acquisition/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/agents-ia-vocaux/","1","Indexable","","https://www.oppy.ai/agents-ia-vocaux/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/soldes-ete-augmenter-ventes/","1","Non indexable","Canonisé","https://oppy.ai/soldes-ete-augmenter-ventes/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/hot-leads-management/","1","Indexable","","https://www.oppy.ai/hot-leads-management/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/whatsapp-marketing/","1","Non indexable","Canonisé","https://oppy.ai/whatsapp-marketing/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
"https://www.oppy.ai/recouvrement-bancaire/","1","Indexable","","https://www.oppy.ai/recouvrement-bancaire/","","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","",""
