"Adresse","Type de contenu","Code HTTP","Statut","Crawl profondeur","Liens entrants"
"https://oppycx.com/wp-content/uploads/2024/11/noto-ok-hand.png","image/png","200","OK","3","0"
"https://opportunity-crm.com/contactez-nous/","text/html; charset=UTF-8","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2025/01/assistant-AI.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2025/04/RCS-vs-SMS.png","image/png","200","OK","3","0"
"https://oppyai.fr/wp-content/uploads/2025/05/Avantages_du_RCS_sur_le_SMS__et_ses_limites.png","text/html; charset=iso-8859-1","301","Moved Permanently","3","0"
"https://oppycx.com/wp-content/uploads/2024/11/noto-smiling-face-with-sunglasses.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2025/05/rcs_message.png","image/png","200","OK","3","0"
"https://oppyai.fr/rcs-messaging-acquisition-client/","text/html; charset=iso-8859-1","301","Moved Permanently","3","6"
"https://blog.google/products/android/7-new-messages-features/","text/html; charset=utf-8","301","Moved Permanently","3","1"
"https://opportunity-crm.com/rcs-acquisition/","text/html; charset=UTF-8","200","OK","3","0"
"https://opportunity-crm.com/rcs-message/","text/html; charset=UTF-8","200","OK","3","0"
"https://oppyai.fr/contactez-nous/","text/html; charset=iso-8859-1","301","Moved Permanently","3","39"
"https://oppycx.com/wp-content/uploads/2025/01/Vocalcom_logo.svg.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2025/01/alllmysms-e1735912785429.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2025/01/equipe-experts-trans.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2025/01/omnes.png","image/png","200","OK","3","0"
"https://oppyai.fr/rcs-revolution-communication/","text/html; charset=iso-8859-1","301","Moved Permanently","3","6"
"https://oppyai.fr/rcs-taux-de-reponse/","text/html; charset=iso-8859-1","301","Moved Permanently","3","3"
"https://oppycx.com/wp-content/uploads/2025/01/rejoindre.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2025/01/equipe.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2025/01/apax-e1735912762571.jpg","image/jpeg","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/image-34-e1733936264126.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/image-6.jpg","image/jpeg","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/image-20.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/image-31-e1733925297719-491x1024.png","image/png","200","OK","3","0"
"https://www.oppycx.com/qui-sommes-nous/","text/html; charset=UTF-8","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/image-25.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/image-26.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/image-8-e1733848327938-1024x437.png","image/png","200","OK","3","0"
"https://oppyai.fr/sms-email","text/html; charset=iso-8859-1","301","Moved Permanently","3","2"
"https://oppycx.com/wp-content/uploads/2024/12/image-4-1024x576.png","image/png","200","OK","3","0"
"https://oppyai.fr/rcs/","text/html; charset=iso-8859-1","301","Moved Permanently","3","3"
"https://oppycx.com/wp-content/uploads/2025/02/croissance_perenne.jpg","image/jpeg","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/capture_6.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/capture_4.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/image-15.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/capture_2.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/capture_3.png","image/png","200","OK","3","0"
"https://oppycx.com/videobot/","text/html; charset=UTF-8","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/virement.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/capture_1.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/image-28-e1733923842873-556x1024.png","image/png","200","OK","3","0"
"https://oppycx.com/module-rendez-vous/","text/html; charset=UTF-8","200","OK","3","0"
"https://opportunity-crm.com/acquisition/","text/html; charset=UTF-8","200","OK","3","0"
"https://oppycx.com/touch-and-pay/","text/html; charset=UTF-8","200","OK","3","0"
"https://www.opportunity-crm.com/blog/","text/html; charset=UTF-8","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/signature-vocale-1024x576.png","image/png","200","OK","3","0"
"https://oppycx.com/wp-content/uploads/2024/12/espace-vocale-e1734517345470.png","image/png","200","OK","3","0"
"https://oppycx.com/signature-vocale/","text/html; charset=UTF-8","200","OK","3","0"
"https://secure.gravatar.com/avatar/16fb92a7aa0cb45451519c07ea8e3bd59a9107ce896c543f7f9c7ab9458dfdd2?s=25&d=mm&r=g","image/jpeg","200","OK","4","0"
"https://oppyai.fr/conseillers-agent-ia-vocal/","text/html; charset=iso-8859-1","301","Moved Permanently","4","5"
"https://oppyai.fr/cout-agent-ia-vocal/","text/html; charset=iso-8859-1","301","Moved Permanently","4","1"
"https://oppyai.fr/chatbot-support-client/","text/html; charset=iso-8859-1","301","Moved Permanently","4","3"
"https://oppyai.fr/rcs-acquisition/","text/html; charset=iso-8859-1","301","Moved Permanently","4","1"
"https://opportunity-crm.com/category/telemarketing/","text/html; charset=UTF-8","200","OK","4","0"
"https://oppyai.fr/generer-leads-whatsapp/","text/html; charset=iso-8859-1","301","Moved Permanently","4","3"
"https://www.francenum.gouv.fr/guides-et-conseils/developpement-commercial/outils-de-developpement-des-ventes/le-rcs-successeur-du","text/html; charset=UTF-8","200","OK","4","1"
"http://oppyai.fr/","","301","Moved Permanently","4","1"
"https://opportunity-crm.com/parcours-client-digital/","text/html; charset=UTF-8","200","OK","4","0"
"https://oppyai.fr/agent-ia-vocal-taux-contact/","text/html; charset=iso-8859-1","301","Moved Permanently","4","7"
"https://www.francenum.gouv.fr/guides-et-conseils/communication-et-publicite/reseaux-sociaux/pourquoi-utiliser-whatsapp-business","text/html; charset=UTF-8","200","OK","4","1"
"https://oppyai.fr/agent-ia-vocal-prospection-telephonique/","text/html; charset=iso-8859-1","301","Moved Permanently","4","3"
"https://opportunity-crm.com/leviers-outbound-marketing/","text/html; charset=UTF-8","200","OK","4","0"
"https://opportunity-crm.com/cout-agent-ia-vocal/","text/html; charset=UTF-8","200","OK","4","0"
"https://secure.gravatar.com/avatar/309a5f99afeed1d661e4cdf238c5cc1c7a585a119fd0b0400167857ea230379d?s=50&d=mm&r=g","image/png","200","OK","4","0"
"https://cutt.ly/frhWAxnZ","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://oppycx.com/wp-content/uploads/2025/04/zoho_logo.png","image/png","200","OK","4","0"
"https://oppycx.com/wp-content/uploads/2025/04/credit_agricole.png","image/png","200","OK","4","0"
"https://oppycx.com/wp-content/uploads/2026/03/logo-opportunity-rvb-e1772706178578-1024x230.png","image/png","200","OK","4","0"
"https://oppycx.com/wp-content/uploads/2026/03/logo-opportunity-rvb-fondnoir-e1772706361581-1024x229.png","image/png","200","OK","4","0"
"https://oppycx.com/wp-content/uploads/2025/04/logo_zendesk.png","image/png","200","OK","4","0"
"https://oppycx.com/wp-content/uploads/2025/04/logo_hubspot.png","image/png","200","OK","4","0"
"http://www.linkedin.com/in/anaelle-boulard","","301","Moved Permanently","4","148"
"https://oppycx.com/wp-content/uploads/2025/04/logo_axa.png","image/png","200","OK","4","0"
"https://oppycx.com/wp-content/uploads/2025/04/logosalesforce.svg","image/svg+xml","200","OK","4","0"
"https://oppycx.com/wp-content/uploads/2025/04/logo_braze.png","image/png","200","OK","4","0"
"https://fr.statista.com/statistiques/574542/utilisateurs-de-smartphone-dans-le-monde-2019","","301","Moved Permanently","4","1"
"https://opportunity-crm.com/rcs-essai-gratuit/","text/html; charset=UTF-8","200","OK","4","0"
"https://oppyai.fr/agent-ia-vocal-recouvrement/","text/html; charset=iso-8859-1","301","Moved Permanently","4","3"
"https://oppyai.fr/agent-ia-vocal/","text/html; charset=iso-8859-1","301","Moved Permanently","4","3"
"https://www.insee.fr/fr/statistiques/6036909","text/html;charset=UTF-8","200","OK","4","1"
