"Adresse","Occurrences","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","Version canonique HTTP","Indexabilité","Statut d'indexabilité"
"https://www.oppy.ai/touch-and-pay/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://oppycx.com/touch-and-pay/","","Non indexable","Canonisé"
"https://www.oppy.ai/acquisition/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/acquisition/","","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-iconlist.css?ver=3.5.11","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-84.css?ver=1774194369","0","","","","","","Indexable",""
"https://www.oppy.ai/module-rendez-vous/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://oppycx.com/module-rendez-vous/","","Non indexable","Canonisé"
"https://www.oppy.ai/rcs-cas-usage/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/rcs-cas-usage/","","Indexable",""
"https://www.oppy.ai/videobot/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://oppycx.com/videobot/","","Non indexable","Canonisé"
"https://www.oppy.ai/qui-sommes-nous/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppycx.com/qui-sommes-nous/","","Non indexable","Canonisé"
"https://www.oppy.ai/rcs-acquisition/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/rcs-acquisition/","","Non indexable","Canonisé"
"https://www.oppy.ai/rcs-message/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/rcs-message/","","Non indexable","Canonisé"
"https://www.oppy.ai/contactez-nous/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/contactez-nous/","","Non indexable","Canonisé"
"https://www.oppy.ai/notre-plateforme/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/notre-plateforme/","","Indexable",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-accordion.css?ver=3.5.11","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-337.js?ver=1774194376","0","","","","","","Indexable",""
"https://www.oppy.ai/allmysms/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://oppycx.fr/allmysms/","","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-322.js?ver=1774194377","0","","","","","","Indexable",""
"https://www.oppy.ai/sms-email/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://oppycx.com/sms-email/","","Non indexable","Canonisé"
"https://www.oppy.ai/marketing-conversationnel/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/marketing-conversationnel/","","Indexable",""
"https://www.oppy.ai/agent-ia-vocal/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppycx.com/agent-ia-vocal/","","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2060.css?ver=1774194377","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2060.js?ver=1774194377","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/6000/uag-css-6463.css?ver=1774194378","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2095.js?ver=1774194377","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2095.css?ver=1774194377","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-322.css?ver=1774194377","0","","","","","","Indexable",""
"https://www.oppy.ai/agent-ia-vocal-taux-contact/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/agent-ia-vocal-taux-contact/","","Indexable",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/includes/assets/js/kt-accordion.min.js?ver=3.5.11","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-337.css?ver=1774194376","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-341.css?ver=1774194377","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/modal.min.js?ver=2.19.10","0","","","","","","Indexable",""
"https://www.oppy.ai/rcs-vs-sms/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/rcs-vs-sms/","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-341.js?ver=1774194377","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2024/11/Group-51.png","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2065.js?ver=1774194376","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2065.css?ver=1774194376","0","","","","","","Indexable",""
"https://www.oppy.ai/rcs-essai-gratuit/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/rcs-essai-gratuit/","","Non indexable","Canonisé"
"https://www.oppy.ai/rcs-demo/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/rcs-demo/","","Indexable",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/includes/assets/js/kb-table-of-contents.min.js?ver=3.5.11","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-tableofcontents.css?ver=3.5.11","0","","","","","","Indexable",""
"https://www.oppy.ai/category/categorie-acquisition/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://oppy.ai/category/categorie-acquisition/","","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/7000/uag-css-7154.css?ver=1774194376","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-339.css?ver=1774194376","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-339.js?ver=1774194376","0","","","","","","Indexable",""
"https://www.oppy.ai/leviers-outbound-marketing/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/leviers-outbound-marketing/","","Non indexable","Canonisé"
"https://www.oppy.ai/rcs-vs-whatsapp/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/rcs-vs-whatsapp/","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2118.js?ver=1774194375","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-spacer.css?ver=3.5.11","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2118.css?ver=1774194375","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/5000/uag-css-5175.css?ver=1774194375","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2108.js?ver=1774194375","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2108.css?ver=1774194375","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-320.css?ver=1774194375","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-320.js?ver=1774194375","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2120.js?ver=1774194374","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2120.css?ver=1774194374","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2025/11/outils-fidelisation-client.png","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/post.min.js?ver=2.19.10","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2026/01/service-client-proactif.png","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2026/01/cout-agent-ia-vocal.png","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2026/01/parcours-client-digital.png","0","","","","","","Indexable",""
"https://www.oppy.ai/parcours-client-digital/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/parcours-client-digital/","","Non indexable","Canonisé"
"https://www.oppy.ai/cout-agent-ia-vocal/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/cout-agent-ia-vocal/","","Non indexable","Canonisé"
"https://www.oppy.ai/category/telemarketing/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/category/telemarketing/","","Non indexable","Canonisé"
"https://www.oppy.ai/blog/page/2/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.opportunity-crm.com/blog/","","Non indexable","Canonisé"
"https://www.oppy.ai/service-client-proactif/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/service-client-proactif/","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2026/03/OPPORTUNITY_0002.png","0","","","","","","Indexable",""
"https://www.oppy.ai/rcs-e-commerce/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/rcs-e-commerce/","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2025/11/RCS-e-commerce.png","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2025/11/ia-conversationnelle-retail-.png","0","","","","","","Indexable",""
"https://www.oppy.ai/category/categorie-agent-ia-vocal/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://oppy.ai/category/categorie-agent-ia-vocal/","","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/2026/01/joignabilite.png","0","","","","","","Indexable",""
"https://www.oppy.ai/author/a-abdelrahmanoppycx-com/","1","noindex, follow","","","","","Non indexable","noindex"
"https://www.oppy.ai/joignabilite/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/joignabilite/","","Non indexable","Canonisé"
"https://www.oppy.ai/category/concours/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/category/concours/","","Indexable",""
"https://www.oppy.ai/satisfaction-client/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/satisfaction-client/","","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/2026/01/satisfaction-client.png","0","","","","","","Indexable",""
"https://www.oppy.ai/kpi-service-client/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/kpi-service-client/","","Indexable",""
"https://www.oppy.ai/outils-fidelisation-client/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/outils-fidelisation-client/","","Non indexable","Canonisé"
"https://www.oppy.ai/blog/page/3/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.opportunity-crm.com/blog/","","Non indexable","Canonisé"
"https://www.oppy.ai/dites-oui-et-cest-signe-apres-la-signature-electronique-la-signature-vocale-disrupte-lexperience-client/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/dites-oui-et-cest-signe-apres-la-signature-electronique-la-signature-vocale-disrupte-lexperience-client/","","Non indexable","Canonisé"
"https://www.oppy.ai/author/opportunity/","1","noindex, follow","","","","","Non indexable","noindex"
"https://www.oppy.ai/drive-to-store/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/drive-to-store/","","Non indexable","Canonisé"
"https://www.oppy.ai/chatbot-support-client/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.opportunity-crm.com/chatbot-support-client/","","Non indexable","Canonisé"
"https://www.oppy.ai/voice-commerce/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/voice-commerce/","","Indexable",""
"https://www.oppy.ai/category/categorie-marketing-relationnel/categorie-rcs/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/category/categorie-marketing-relationnel/categorie-rcs/","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2025/11/KPI-service-client.png","0","","","","","","Indexable",""
"https://www.oppy.ai/category/categorie-joignabilite/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/category/categorie-joignabilite/","","Indexable",""
"https://www.oppy.ai/rg/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/rg/","","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/2025/12/rendez-vous-ia.png","0","","","","","","Indexable",""
"https://www.oppy.ai/exemple-message-marketing/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/exemple-message-marketing/","","Indexable",""
"https://www.oppy.ai/category/fidelisation-client/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/category/fidelisation-client/","","Indexable",""
"https://www.oppy.ai/blog/page/4/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.opportunity-crm.com/blog/","","Non indexable","Canonisé"
"https://www.oppy.ai/category/categorie-experience-client/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/category/categorie-experience-client/","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/5000/uag-css-4589.css?ver=1774194374","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2025/11/voice-commerce.png","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2026/03/freepik__dynamic-tennis-ball-flying-over-roland-garros-clay__13548-2-1.png","0","","","","","","Indexable",""
"https://www.oppy.ai/category/chatbot/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/category/chatbot/","","Indexable",""
"https://www.oppy.ai/ia-conversationnelle-retail/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/ia-conversationnelle-retail/","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2025/10/chatbot-support-client.png","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/2025/12/exemple-message-marketing.png","0","","","","","","Indexable",""
"https://www.oppy.ai/rendez-vous-ia/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://opportunity-crm.com/rendez-vous-ia/","","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/2025/12/drive-to-store.png","0","","","","","","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2110.js?ver=1774194373","0","","","","","","Indexable",""
"https://www.oppy.ai/author/anaelle-boulard2gmail-com/","1","noindex, follow","","","","","Non indexable","noindex"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2110.css?ver=1774194373","0","","","","","","Indexable",""
"https://oppy.ai/wp-content/themes/kadence/assets/js/navigation.min.js?ver=1.2.26","0","","","","","","Indexable",""
"https://oppy.ai/wp-content/themes/kadence-child/css/cookie-banner.css?ver=1742804641","0","","","","","","Indexable",""
"https://oppy.ai/wp-content/themes/kadence/style.css?ver=bab062fd42cb01a60133b38393d88267","0","","","","","","Indexable",""
"https://www.oppy.ai/category/categorie-marketing-relationnel/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.oppy.ai/category/categorie-marketing-relationnel/","","Indexable",""
"https://oppy.ai/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1","0","","","","","","Indexable",""
"https://www.oppy.ai/quality-monitoring-definition/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://oppy.ai/quality-monitoring-definition/","","Non indexable","Canonisé"
"https://oppy.ai/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1","0","","","","","","Indexable",""
"https://oppy.ai/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/spectra-block-positioning.min.js?ver=2.19.10","0","","","","","","Indexable",""
"https://oppy.ai/wp-content/plugins/gutenberg/build/block-library/style.css?ver=21.0.0","0","","","","","","Indexable",""
"https://oppy.ai/wp-content/themes/kadence-child/js/contact-form-country.js?ver=1743764502","0","","","","","","Indexable",""
"https://oppy.ai/wp-content/themes/kadence-child/css/audio-bar.css?ver=1.0.0","0","","","","","","Indexable",""
"https://oppy.ai/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1","0","","","","","","Indexable",""
"https://oppy.ai/gestion-des-cookies/","1","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://oppycx.com/gestion-des-cookies/","","Non indexable","Canonisé"
