"Adresse","Type de contenu","Code HTTP","Statut","Version HTTP","Indexabilité","Statut d'indexabilité","Élément de lien en version canonique 1","Meta Robots 1","Balise X-Robots 1"
"https://www.oppy.ai/mentions-legales/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://oppy.ai/mentions-legales/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/plugins/ultimate-addons-for-gutenberg/assets/css/swiper-bundle.min.css?ver=2.19.10","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/contactez-nous","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-80.css?ver=1774194372","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-17.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-19.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/mentions-legales/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-328.css?ver=1774194371","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/retention-et-paiement/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-328.js?ver=1774194371","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/politique-de-confidentialite/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://oppycx.fr/politique-de-confidentialite/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-16.png","image/png","200","OK","1.1","Indexable","","","",""
"https://oppy.ai/mentions-legales/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://oppy.ai/mentions-legales/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/signature-vocale/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://oppycx.com/signature-vocale/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-82.css?ver=1774194373","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-18.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/politique-de-confidentialite/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-20.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-21-1024x576.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-324.js?ver=1774194371","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-324.css?ver=1774194371","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-40-e1733998247615.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-35-e1733992939984.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-36-e1733993135819.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-39-e1733997617404.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/relation-clients/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/image-37-e1733993322768.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/12/relation.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/quality-monitoring/","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/blog/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.opportunity-crm.com/blog/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/touch-and-pay/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://oppycx.com/touch-and-pay/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/acquisition/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://opportunity-crm.com/acquisition/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-iconlist.css?ver=3.5.11","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-84.css?ver=1774194369","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/module-rendez-vous/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://oppycx.com/module-rendez-vous/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/rcs-cas-usage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.oppy.ai/rcs-cas-usage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/gestion-des-cookies/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/videobot/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://oppycx.com/videobot/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/qui-sommes-nous/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.oppycx.com/qui-sommes-nous/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/rcs-acquisition/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://opportunity-crm.com/rcs-acquisition/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/rcs-message/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://opportunity-crm.com/rcs-message/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/contactez-nous/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://opportunity-crm.com/contactez-nous/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/notre-plateforme/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.oppy.ai/notre-plateforme/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-accordion.css?ver=3.5.11","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-337.js?ver=1774194376","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/allmysms/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://oppycx.fr/allmysms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-322.js?ver=1774194377","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/sms-email/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://oppycx.com/sms-email/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/notre-plateforme/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/marketing-conversationnel/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.oppy.ai/marketing-conversationnel/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/allmysms/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/sms-email/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/agent-ia-vocal/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://www.oppycx.com/agent-ia-vocal/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2060.css?ver=1774194377","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2060.js?ver=1774194377","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/marketing-conversationnel/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/agent-ia-vocal/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/6000/uag-css-6463.css?ver=1774194378","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2095.js?ver=1774194377","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2095.css?ver=1774194377","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-322.css?ver=1774194377","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/agent-ia-vocal-taux-contact/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.oppy.ai/agent-ia-vocal-taux-contact/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/includes/assets/js/kt-accordion.min.js?ver=3.5.11","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-337.css?ver=1774194376","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-341.css?ver=1774194377","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/modal.min.js?ver=2.19.10","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/rcs-vs-sms/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.oppy.ai/rcs-vs-sms/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-341.js?ver=1774194377","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2024/11/Group-51.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2065.js?ver=1774194376","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/contactez-nous/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2065.css?ver=1774194376","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/rcs-message/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/rcs-essai-gratuit/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://opportunity-crm.com/rcs-essai-gratuit/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/rcs-demo/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.oppy.ai/rcs-demo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/includes/assets/js/kb-table-of-contents.min.js?ver=3.5.11","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-tableofcontents.css?ver=3.5.11","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/category/categorie-acquisition/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://oppy.ai/category/categorie-acquisition/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/7000/uag-css-7154.css?ver=1774194376","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/rcs-acquisition/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-339.css?ver=1774194376","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-339.js?ver=1774194376","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/leviers-outbound-marketing/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://opportunity-crm.com/leviers-outbound-marketing/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/rcs-vs-whatsapp/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.oppy.ai/rcs-vs-whatsapp/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2118.js?ver=1774194375","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/plugins/kadence-blocks/dist/style-blocks-spacer.css?ver=3.5.11","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2118.css?ver=1774194375","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/5000/uag-css-5175.css?ver=1774194375","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/qui-sommes-nous/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2108.js?ver=1774194375","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2108.css?ver=1774194375","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/videobot/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/rcs-cas-usage/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-320.css?ver=1774194375","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/module-rendez-vous/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-320.js?ver=1774194375","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2120.js?ver=1774194374","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/acquisition/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2120.css?ver=1774194374","text/css","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2025/11/outils-fidelisation-client.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/plugins/ultimate-addons-for-gutenberg/assets/js/post.min.js?ver=2.19.10","application/javascript","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/touch-and-pay/allmysms","text/html; charset=UTF-8","301","Moved Permanently","1.1","Non indexable","Redirigé","","",""
"https://www.oppy.ai/wp-content/uploads/2026/01/service-client-proactif.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2026/01/cout-agent-ia-vocal.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/wp-content/uploads/2026/01/parcours-client-digital.png","image/png","200","OK","1.1","Indexable","","","",""
"https://www.oppy.ai/parcours-client-digital/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://opportunity-crm.com/parcours-client-digital/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.oppy.ai/cout-agent-ia-vocal/","text/html; charset=UTF-8","200","OK","1.1","Non indexable","Canonisé","https://opportunity-crm.com/cout-agent-ia-vocal/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
